"testStartOffset","start_epoch","cpu.ParseAuthorStyleSheet","cpu.BlinkGC.IncrementalMarkingWithDeadline","bytesOutDoc","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","firstPaint","cpu.BlinkGC.AtomicPauseMarkEpilogue","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EVACUATE_REBALANCE","optimization_checked","cpu.V8.GC_MC_MARK_ROOTS","cpu.BlinkGC.IncrementalMarkingStartMarking","responses_404","URL","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","loadEventStart","cpu.EvaluateScript","score_gzip","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.BlinkGC.CompleteSweep","cpu.BlinkGC.MarkFlushV8References","cached","cpu.V8.GC_MC_INCREMENTAL","main_frame","fullyLoaded","bytesIn","bytesOut","requestsFull","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_EVACUATE_EPILOGUE","connections","minify_total","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.ParseHTML","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","firstMeaningfulPaint","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.FireIdleCallback","cpu.BlinkGC.AtomicPauseMarkRoots","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.MajorGC","basePageSSLTime","cpu.V8.GC_MC_EVACUATE","cpu.HitTest","score_combine","score_etags","cpu.BlinkGC.UnifiedMarkingStep","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","domInteractive","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_HEAP_PROLOGUE","loadEventEnd","score_cache","cpu.FireAnimationFrame","responses_other","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","requests","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_PROLOGUE","cpu.BlinkGC.VisitRoots","cpu.CommitLoad","cpu.V8.GC_MC_SWEEP","cpu.BlinkGC.MarkFlushEphemeronPairs","final_base_page_request_id","docTime","domContentLoadedEventEnd","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","image_total","cpu.BlinkGC.AtomicPauseMarkPrologue","cpu.BlinkGC.MarkProcessNotFullyconstructeddWorklist","cpu.FunctionCall","score_cookies","cpu.V8.GC_MC_EVACUATE_COPY","score_compress","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.BlinkGC.AtomicPauseSweepAndCompact","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.BlinkGC.MarkProcessWorklists","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","firstContentfulPaint","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","responses_200","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.largestContentfulPaint::Candidate","cpu.V8.GC_HEAP_EPILOGUE","domContentLoadedEventStart","cpu.MarkDOMContent","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.BlinkGC.MarkBailOutObjects","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.UpdateLayerTree","cpu.TimerFire","cpu.Layout","image_savings","final_base_page_request","cpu.UpdateLayoutTree","result","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.BlinkGC.LazySweepOnAllocation","cpu.XHRReadyStateChange","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","gzip_savings","cpu.Paint","cpu.MarkLoad","cpu.BlinkGC.MarkProcessMarkingWorklist","cpu.EventDispatch","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","base_page_cdn","cpu.V8.GC_MC_INCREMENTAL_START","cpu.ResourceChangePriority","requestsDoc","cpu.v8.compile","cpu.V8.GC_SCAVENGER","cpu.V8.GC_MC_EPILOGUE","score_cdn","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_MC_EVACUATE_PROLOGUE","gzip_total","loadTime","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.BlinkGC.AtomicPauseMarkTransitiveClosure","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","score_keep-alive","minify_savings","score_progressive_jpeg","score_minify","cpu.BlinkGC.MarkInvokeEphemeronCallbacks","final_url","cpu.MinorGC","bytesInDoc","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","firstImagePaint","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.BlinkGC.MarkProcessWriteBarrierWorklist","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.Idle","cpu.V8.GC_MC_MARK_MAIN","TTFB","cpu.XHRLoad","osPlatform","test_run_time_ms","tester","browser_version","document_origin","document_URL","date","PerformancePaintTiming.first-paint","osVersion","domElements","browserVersion","fullyLoadedCPUms","browser_name","PerformancePaintTiming.first-contentful-paint","base_page_cname","eventName","os_version","base_page_dns_server","fullyLoadedCPUpct","domComplete","base_page_ip_ptr","document_hostname","userTime.header","userTime.headerend","userTime.glados","userTime.gladosend","userTime.footer","userTime.footerend","userTime.loginModal","userTime.loginModalend","userTime.tracking","userTime.trackingend","userTime.minicart","userTime.minicartend","userTime.mask-smartbanner-fragment","userTime.mask-smartbanner-fragmentend","userTimingMeasure.consent-ui-ready","userTimingMeasure.consent-saved","userTime","lastVisualChange","visualComplete","render","SpeedIndex","visualComplete85","visualComplete90","visualComplete95","visualComplete99","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.markAsMainFrame","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.responseEnd","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstPaint","chromeUserTiming.LayoutShift","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.firstImagePaint","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","run","step","effectiveBps","effectiveBpsDoc","domTime","aft","titleTime","domLoading","server_rtt","testID","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.BlinkGC.LazySweepInIdle","cpu.BlinkGC.IncrementalMarkingStep","FirstInteractive","TimeToInteractive","FirstCPUIdle","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","userTimingMeasure.header-overlay-interactive_k8s","chromeUserTiming.InteractiveTime","cpu.ResourceSendRequest",
"0","0","26","0","94189","0","0","0","0","971.6600000002","1","1","0","0","1","0","13","0","https://en.zalando.de/?_rfl=de","0","8","3149","202","99","0","5","35","0","0","6","67270309A47BA3D722E25F4AE3614A54","10389","3190138","162260","67","3","0","11","-1","1","0","148","0","1","1101","0","1","0","6","2","199","0","5","-1","-1","2","0","0","2230","0","7","0","1","0","3151","62","6","9","0","67","0","0","1","0","0","0","39EF407D393ECD372C08BD861B5F031A","3149","2231","0","0","1980664","0","0","3041","-1","4","83","0","0","0","1","8","0","1","0","0","1","0","64","972","0","58","0","0","0","2231","0","0","1","1","81","168","136","352614","1","227","0","0","4","1","1","13870","109","0","8","28","0","Akamai","2","0","44","164","0","0","100","0","12","0","1172631","3149","0","0","11","100","-1","0","-1","0","https://en.zalando.de/?_rfl=de","1","2718359","0","0","1262","1","0","0","0","5830","0","406","0","x86_64 x86_64","25964","docker-desktop","90.0.4430.212","https://en.zalando.de","https://en.zalando.de/?_rfl=de","1622195182.7692","971.6600000002","Linux 5.10.25-linuxkit","1935","90.0.4430.212","13630","Chrome","971.6600000002","en.zalando.de.ipv4.edgekey.net","Step_1","Linux 5.10.25-linuxkit","ns-1169.awsdns-18.org","65.1841224295","3136","a23-3-65-136.deploy.static.akamaitechnologies.com","en.zalando.de","1606","1712","2524","2530","2571","2588","2619","2622","2630","2642","2751","2761","2783","2788","5692","5867","2788","11400","11400","1000","6367","11400","11400","11400","11400","image","IMG","https://mosaic04.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","15","427","427","429","430","430","527","971","971","971","2123","1100","1262","2230","2231","2231","3136","3149","3151","8176","2572","2572","0.0305176403","0.0305176403","516","13099","8432","1941","1","1","319557","991016","0","0","0","0","0","210528_BY_5","97697","3","432628","853637","24","4001738","50228","8","310740","1985212","10","1991160","0","0","0","48744","3","48744","0","0","0","139534","18","716009","210528_BY_5","","","","","","","","","","",
"0","0","19","","37411","","0","","","1036.3450000004","","","0","","1","","","0","https://en.zalando.de/?_rfl=de","0","0","2767","85","100","","1","","","1","","B17B3E4B642D7D1FD2F5ED237BF46515","3218","1005153","47051","17","","","5","-1","","","142","","","1280","","0","","0","","62","","1","-1","-1","","","","1926","0","","","","0","2771","50","2","11","","17","0","","","0","","","7896566F7046D6C4D2B4536F5EA3B193","2767","1940","0","","0","","","1211","-1","","-1","","","","0","","","0","","0","","","13","1036","","6","","0","1","1940","0","","","0","28","95","136","0","0","100","0","","","1","0","0","6","0","","19","0","Akamai","","0","13","197","0","","100","","0","","119269","2767","","","","100","-1","-1","-1","","https://en.zalando.de/?_rfl=de","0","982547","","","1036","","","","","1164","","223","0","x86_64 x86_64","15725","docker-desktop","90.0.4430.212","https://en.zalando.de","https://en.zalando.de/?_rfl=de","1622195210.877","1036.3450000004","Linux 5.10.25-linuxkit","1927","90.0.4430.212","5500","Chrome","1036.3450000004","en.zalando.de.ipv4.edgekey.net","Step_1","Linux 5.10.25-linuxkit","ns-1169.awsdns-18.org","55.6117290192","2765","a104-75-89-97.deploy.static.akamaitechnologies.com","en.zalando.de","1247","1642","2229","2232","2273","2296","2470","2499","2322","2353","2580","2596","2601","2604","3885","","2604","4100","4100","1300","2228","4100","4100","4100","4100","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","12","240","240","240","242","243","358","1036","1036","1036","1127","1280","1036","1925","1939","1939","2764","2766","2770","3866","1280","1280","0.0009434247","0.0009434247","298","6327","3760","722","1","1","335610","386221","0","0","0","0","0","210528_BY_5","97751","2","432412","101850","6","442500","7164","1","53378","798346","4","802963","0","0","0","0","0","0","0","0","0","42","4","42","210528_BY_5","","","","","","","","","","",
"0","0","76","0","89322","1","0","0","0","1703.0049999994","4","0","0","0","1","0","0","0","https://en.zalando.de/?_rfl=de","0","1","4215","168","99","0","0","","0","0","2","5028C7276691022259BD76CC2441DF71","11484","3190116","162476","67","3","0","11","-1","0","0","249","0","1","1984","0","1","0","1","2","378","0","2","-1","-1","0","0","0","3094","0","0","0","1","0","4219","62","2","9","0","67","0","0","0","0","0","0","F7F3A334859A9178D535E7A1DB4C278B","4215","3095","0","0","1980664","0","0","2151","-1","1","83","0","0","0","1","1","0","0","0","0","1","0","42","1703","0","58","0","0","0","3095","0","0","1","0","60","178","257","352614","1","198","0","0","","1","2","13870","51","0","0","19","0","Akamai","8","0","43","166","1","0","100","","0","0","1172561","4215","0","0","0","100","-1","0","-1","0","https://en.zalando.de/?_rfl=de","1","2718243","0","0","2722","0","0","0","0","7819","0","613","0","x86_64 x86_64","22630","docker-desktop","90.0.4430.212","https://en.zalando.de","https://en.zalando.de/?_rfl=de","1622195229.2978","1703.0049999994","Linux 5.10.25-linuxkit","1934","90.0.4430.212","12479","Chrome","1703.0049999994","en.zalando.de.ipv4.edgekey.net","Step_1","Linux 5.10.25-linuxkit","ns-1169.awsdns-18.org","67.060720043","4214","a104-75-89-97.deploy.static.akamaitechnologies.com","en.zalando.de","2383","2582","3663","3665","3722","3750","4108","4113","4088","4090","4200","4209","4000","4010","6003","6194","4209","9200","9200","1900","6403","9100","9200","9200","9200","image","IMG","https://mosaic04.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","28","685","685","685","685","686","861","1703","1703","1703","3497","1983","2722","3094","3094","3094","4214","4214","4218","7518","3491","3491","0.0185998244","0.0185998244","235","11511","8561","876","1","1","293451","754648","0","0","0","0","0","210528_4S_6","97654","3","432443","853635","24","4001738","50228","8","310740","1985217","10","1991160","0","0","0","48744","3","48744","0","0","0","139552","18","716293","210528_4S_6","10","0","","","","","","","","",
"0","0","25","","34682","","0","","","738.1249999999","","","0","","1","","","0","https://en.zalando.de/?_rfl=de","7","0","2065","200","100","","0","","","1","","1A9F674D8721168C5FFF7E447B0CE252","5843","1331264","54758","23","","","6","-1","","","60","","","1269","","0","","0","","55","","1","-1","-1","","","","1363","0","","","","0","2079","25","1","14","","23","0","","","0","","","9FDD1921E9CC45B651D76B3800296359","2066","1363","0","","0","","","1338","-1","","-1","","","","0","","","0","","0","","","31","738","","9","","0","0","1363","0","","","0","33","173","95","0","0","139","0","","","1","0","0","11","0","","15","0","Akamai","","0","14","132","0","","100","","0","","120233","2066","","","","100","-1","-1","-1","","https://en.zalando.de/?_rfl=de","0","1305186","","","738","","","","","3579","","188","0","x86_64 x86_64","12430","docker-desktop","90.0.4430.212","https://en.zalando.de","https://en.zalando.de/?_rfl=de","1622195253.9443","738.1249999999","Linux 5.10.25-linuxkit","1934","90.0.4430.212","5350","Chrome","738.1249999999","en.zalando.de.ipv4.edgekey.net","Step_1","Linux 5.10.25-linuxkit","ns-1169.awsdns-18.org","54.3147208122","2065","a104-75-89-97.deploy.static.akamaitechnologies.com","en.zalando.de","955","1182","1640","1641","1656","1677","1710","1713","1722","1724","1797","1805","1816","1817","3404","","1817","4100","4100","800","2360","4100","4100","4100","4100","image","IMG","https://mosaic04.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","11","196","196","196","199","200","292","738","738","738","1685","1269","738","1363","1363","1363","2065","2065","2078","3843","1658","1658","0.0304799732","0.0304799732","250","5959","5733","563","1","1","235413","694987","0","0","0","0","0","210528_4S_6","97670","2","432304","101850","6","442500","7164","1","53378","1120992","5","1125609","0","0","0","0","0","0","0","0","0","273","8","273","210528_4S_6","","","","","","","","","","",
"0","0","31","0","89178","0","0","0","0","919.9549999994","5","0","0","0","1","0","1","0","https://en.zalando.de/?_rfl=de","0","0","2374","107","99","0","0","","0","0","4","792A2F0B4EC6DE6482043BFAA1D7A5F7","10053","3189640","162482","67","7","0","12","-1","0","0","59","0","1","1039","0","2","0","0","1","161","0","9","-1","-1","0","0","0","1781","0","0","0","1","0","2381","62","2","9","0","67","0","0","0","0","0","0","80125EEAC9990C9F52AEEF0B854F7157","2374","1782","0","0","1980664","0","0","2048","-1","1","83","0","0","2","1","0","0","0","0","0","1","0","41","920","0","58","0","0","0","1782","0","0","1","0","59","200","147","352614","1","295","0","0","1","1","1","13870","74","0","0","25","0","Akamai","7","1","43","91","0","0","100","0","0","0","1172174","2374","0","0","0","100","-1","0","-1","0","https://en.zalando.de/?_rfl=de","0","2717847","0","0","1365","0","0","0","0","6803","0","298","0","x86_64 x86_64","22032","docker-desktop","90.0.4430.212","https://en.zalando.de","https://en.zalando.de/?_rfl=de","1622195268.6641","919.9549999994","Linux 5.10.25-linuxkit","1934","90.0.4430.212","11139","Chrome","919.9549999994","en.zalando.de.ipv4.edgekey.net","Step_1","Linux 5.10.25-linuxkit","ns-1169.awsdns-18.org","64.7674418605","2374","a104-75-89-97.deploy.static.akamaitechnologies.com","en.zalando.de","1425","1500","2022","2023","2059","2085","2138","2146","2159","2164","2214","2233","2247","2249","4510","4732","2249","7700","7700","1000","5208","7700","7700","7700","7700","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","13","316","316","316","317","318","433","919","919","919","2238","1038","1364","1781","1782","1782","2374","2374","2381","6816","2204","2204","0.0221031585","0.0221031585","188","10411","9871","794","1","1","326974","1309174","0","0","0","0","0","210528_CA_7","97200","3","432379","853635","24","4001738","50228","8","310740","1985212","10","1991160","0","0","0","48744","3","48744","0","0","0","139535","18","716009","210528_CA_7","16","3","","","","","","","","",
"0","0","23","","39861","","0","","","871.0350000001","","","0","","1","","","0","https://en.zalando.de/?_rfl=de","0","4","2142","330","100","","0","","","1","","F713EFB0C2AC3905F517C51CEA8B4815","5859","1314215","54758","23","","","5","-1","","","92","","","1100","","0","","0","","56","","3","-1","-1","","","","1390","0","","","","0","2147","25","2","14","","23","0","","","3","","","CB7B8C26C969EA448C597C5A6F3FBD87","2142","1391","0","","0","","","1437","-1","","-1","","","","0","","","0","","0","","","19","871","","9","","0","0","1390","0","","","0","22","101","135","0","0","165","0","","","1","0","0","11","0","","11","0","Akamai","","0","15","131","0","","100","","0","","120050","2142","","","","100","-1","-1","-1","","https://en.zalando.de/?_rfl=de","0","1288154","","","871","","","","","3368","","222","0","x86_64 x86_64","12154","docker-desktop","90.0.4430.212","https://en.zalando.de","https://en.zalando.de/?_rfl=de","1622195292.7567","871.0350000001","Linux 5.10.25-linuxkit","1934","90.0.4430.212","5869","Chrome","871.0350000001","en.zalando.de.ipv4.edgekey.net","Step_1","Linux 5.10.25-linuxkit","ns-1169.awsdns-18.org","57.9466929911","2142","a104-75-89-97.deploy.static.akamaitechnologies.com","en.zalando.de","974","1123","1677","1678","1744","1762","1797","1800","1773","1776","1886","1893","1820","1822","3550","","1893","4100","4100","900","2276","4100","4100","4100","4100","image","IMG","https://mosaic04.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","10","243","243","244","244","244","345","871","871","871","1603","1100","871","1389","1390","1390","2141","2142","2147","3976","1564","1564","0.014795837","0.014795837","117","5991","5766","625","1","1","233140","670913","0","0","0","0","0","210528_CA_7","97391","2","432186","101850","6","442500","7164","1","53378","1104222","5","1108839","0","0","0","0","0","0","0","0","0","273","8","273","210528_CA_7","","","","","","","","","","",
"0","0","41","0","94351","0","0","0","0","1091.5650000006","1","1","0","0","1","0","0","0","https://en.zalando.de/?_rfl=de","0","16","2882","133","99","0","1","","0","0","3","C24C757538FBF7F9A04819F87E82C9C6","10151","3190047","162476","67","11","0","12","-1","0","0","110","0","0","1473","0","1","0","0","1","161","0","23","-1","-1","1","0","0","2023","0","0","0","1","0","2886","62","2","9","0","67","0","0","0","0","0","0","8300DBC6AF0C79181AAC724D76A9E512","2881","2025","0","0","1980664","0","0","1906","-1","0","83","0","0","2","0","11","0","0","0","0","1","0","41","1092","0","58","0","0","0","2025","0","0","1","0","106","215","275","352614","1","266","0","0","1","1","1","13870","76","0","1","13","0","Akamai","7","3","44","101","0","0","100","","0","0","1172583","2881","0","0","0","100","-1","0","-1","0","https://en.zalando.de/?_rfl=de","1","2718044","0","0","2125","0","0","0","0","6745","0","346","0","x86_64 x86_64","24251","docker-desktop","90.0.4430.212","https://en.zalando.de","https://en.zalando.de/?_rfl=de","1622195307.6316","1091.5650000006","Linux 5.10.25-linuxkit","1934","90.0.4430.212","12059","Chrome","1091.5650000006","en.zalando.de.ipv4.edgekey.net","Step_1","Linux 5.10.25-linuxkit","ns-1169.awsdns-18.org","55.295735901","2881","a104-75-89-97.deploy.static.akamaitechnologies.com","en.zalando.de","1608","1754","2345","2346","2410","2426","2614","2617","2442","2445","2487","2495","2551","2553","4678","4905","2617","11100","11100","1200","6046","11000","11100","11100","11100","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","29","361","361","362","363","363","604","1091","1091","1091","2392","1472","2124","2022","2024","2024","2880","2881","2885","6976","2361","2361","0.0305176403","0.0305176403","150","12829","7589","883","1","1","325349","1072206","0","0","0","0","0","210528_XS_8","97365","3","432403","853863","24","4001738","50228","8","310740","1985212","10","1991160","0","0","0","48744","3","48744","0","0","0","139549","18","716293","210528_XS_8","24","0","7589","7589","7589","","","","","",
"0","0","18","","39362","","0","","","787.8649999993","","","0","","1","","","0","https://en.zalando.de/?_rfl=de","0","0","2158","106","100","","2","","","1","","3AE53E7009AC01CF38A860E685E22BC2","2803","1072568","54259","19","","","5","-1","","","91","","","1216","","1","","0","","58","","1","-1","-1","","","","1378","0","","","","0","2164","25","5","12","","19","0","","","0","","","D5E23906A0A9C99D1988C2A7998CB576","2158","1380","0","","0","","","1169","-1","","-1","","","","0","","","0","","0","","","30","788","","7","","0","0","1380","0","","","0","13","76","99","0","0","62","0","","","0","0","0","10","0","","22","0","Akamai","","0","14","143","0","","100","","0","","120108","2158","","","","100","-1","-1","-1","","https://en.zalando.de/?_rfl=de","0","1049718","","","788","","","","","956","","233","0","x86_64 x86_64","11890","docker-desktop","90.0.4430.212","https://en.zalando.de","https://en.zalando.de/?_rfl=de","1622195333.9758","787.8649999993","Linux 5.10.25-linuxkit","1934","90.0.4430.212","4890","Chrome","787.8649999993","en.zalando.de.ipv4.edgekey.net","Step_1","Linux 5.10.25-linuxkit","ns-1169.awsdns-18.org","50.6211180124","2158","a104-75-89-97.deploy.static.akamaitechnologies.com","en.zalando.de","980","1247","1613","1614","1674","1709","1768","1771","1742","1749","1822","1836","1849","1853","3376","","1853","4000","4000","800","2339","4000","4000","4000","4000","image","IMG","https://mosaic04.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","12","244","244","246","250","251","364","787","787","787","1717","1216","787","1378","1379","1379","2158","2158","2164","3800","1694","1694","0.0220654914","0.0220654914","256","5783","3277","551","1","1","417341","545308","0","0","0","0","0","210528_XS_8","97625","2","432266","102077","6","442500","7164","1","53378","865552","4","870169","0","0","0","0","0","0","0","0","0","150","6","150","210528_XS_8","","","","","","","","","","",
"0","0","45","0","89322","0","0","0","0","1867.4950000004","1","0","0","0","1","0","0","0","https://en.zalando.de/?_rfl=de","2","3","3843","284","99","0","0","45","0","0","9","49932D6AB1C2A88F20392C058465AEEB","11170","3190238","162476","67","0","0","12","-1","1","0","235","0","6","1977","0","1","0","0","1","157","0","5","-1","-1","1","0","0","2843","0","0","0","0","0","3849","62","20","9","0","67","0","1","0","0","0","0","C109929A853B3AE930F67E1EBB9B9B8D","3843","2844","0","0","1980664","0","0","2141","-1","2","83","0","0","5","1","1","0","0","0","0","1","0","67","1867","0","58","0","0","0","2844","0","0","8","1","78","146","123","352614","1","270","0","0","6","1","1","13870","43","0","9","16","0","Akamai","22","0","43","147","0","0","100","0","0","0","1172848","3843","0","0","0","100","-1","0","-1","0","https://en.zalando.de/?_rfl=de","0","2718372","0","0","2428","0","0","0","0","7418","0","309","0","x86_64 x86_64","21998","docker-desktop","90.0.4430.212","https://en.zalando.de","https://en.zalando.de/?_rfl=de","1622195348.2051","1867.4950000004","Linux 5.10.25-linuxkit","1934","90.0.4430.212","11519","Chrome","1867.4950000004","en.zalando.de.ipv4.edgekey.net","Step_1","Linux 5.10.25-linuxkit","ns-1169.awsdns-18.org","64.0711902113","3842","a104-75-89-97.deploy.static.akamaitechnologies.com","en.zalando.de","2136","2398","3181","3194","3246","3279","3502","3532","3575","3591","3664","3674","3437","3440","5643","5838","3674","8700","8700","1800","6359","8700","8700","8700","8700","image","IMG","https://mosaic04.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","10","320","320","320","321","321","879","1867","1867","1867","2858","1977","2427","2843","2844","2844","3842","3842","3849","7960","3202","3202","0.0305220564","0.0305220564","274","11353","8457","1055","1","1","293733","769205","0","0","0","0","0","210528_WR_9","97787","3","432457","853639","24","4001738","50228","8","310740","1985217","10","1991160","0","0","0","48744","3","48744","0","0","0","139537","18","716293","210528_WR_9","","","","","","0","","","","",
"0","0","18","","34682","","0","","","873.8600000006","","","0","","1","","","0","https://en.zalando.de/?_rfl=de","1","0","2121","217","100","","0","","","1","","6799FF427755E2EFF873456221CD3911","5809","1313755","54758","23","","","5","-1","","","55","","","1207","","0","","0","","53","","1","-1","-1","","","","1354","0","","","","0","2123","25","2","15","","23","0","","","0","","","21A61C5BA30F59136737B3DF51EA98EB","2121","1357","0","","0","","","1390","-1","","-1","","","","0","","","0","","0","","","27","874","","8","","0","0","1357","0","","","0","21","125","88","0","0","113","0","","","1","0","0","10","0","","14","0","Akamai","","0","14","160","0","","100","","0","","119576","2121","","","","100","-1","-1","-1","","https://en.zalando.de/?_rfl=de","1","1287799","","","874","","","","","3562","","204","0","x86_64 x86_64","11618","docker-desktop","90.0.4430.212","https://en.zalando.de","https://en.zalando.de/?_rfl=de","1622195372.2629","873.8600000006","Linux 5.10.25-linuxkit","1934","90.0.4430.212","4960","Chrome","873.8600000006","en.zalando.de.ipv4.edgekey.net","Step_1","Linux 5.10.25-linuxkit","ns-1169.awsdns-18.org","51.1340206185","2120","a104-75-89-97.deploy.static.akamaitechnologies.com","en.zalando.de","997","1217","1697","1699","1710","1734","1755","1758","1768","1773","1893","1902","1817","1819","3362","","1902","3900","3900","900","2237","3900","3900","3900","3900","image","IMG","https://mosaic04.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","9","214","214","214","215","216","329","873","873","873","1648","1206","873","1354","1357","1357","2120","2120","2123","3796","1639","1639","0.0304799732","0.0304799732","196","5809","3272","556","1","1","234389","671778","0","0","0","0","0","210528_WR_9","97106","2","432186","101851","6","442500","7164","1","53378","1104169","5","1108786","0","0","0","0","0","0","0","0","0","150","6","150","210528_WR_9","","","","","","","","","","",
